site,date,start_hour,value,variable,units,quality,prelim,name 
2373,2020-02-28,19,0.0054,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-28,20,0.0055,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-28,21,0.0033,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-28,22,0.0029,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-28,23,0.0022,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,0,0.0022,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,1,0.0022,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,7,0.0055,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,8,0.0046,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,9,0.0028,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,10,0.0026,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,11,0.0023,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,12,0.0024,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,13,0.0020,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,14,0.0024,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,15,0.0020,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,16,0.0022,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,17,0.0027,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,18,0.0023,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,19,0.0025,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,20,0.0019,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,21,0.0023,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,22,0.0024,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-02-29,23,0.0017,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,0,0.0015,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,1,0.0016,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,2,0.0023,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,4,0.0080,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,5,0.0121,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,6,0.0164,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,7,0.0151,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,8,0.0125,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,9,0.0045,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,10,0.0050,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,11,0.0047,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,12,0.0042,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,13,0.0036,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,14,0.0028,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,15,0.0034,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,16,0.0037,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,17,0.0042,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,18,0.0053,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,19,0.0067,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,20,0.0065,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,21,0.0050,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,22,0.0058,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-01,23,0.0037,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,0,0.0031,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,1,0.0018,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,2,0.0020,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,4,0.0090,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,5,0.0061,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,6,0.0077,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,7,0.0078,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,8,0.0100,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,9,0.0131,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,10,0.0075,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,11,0.0067,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,12,0.0064,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,13,0.0057,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,14,0.0058,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,15,0.0070,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,16,0.0071,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,17,0.0093,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,18,0.0124,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,19,0.0132,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,20,0.0122,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,21,0.0172,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,22,0.0172,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-02,23,0.0245,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,0,0.0236,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,1,0.0249,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,2,0.0279,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,4,0.0256,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,5,0.0269,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,6,0.0297,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,7,0.0325,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,8,0.0280,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,9,0.0217,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,10,0.0120,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,11,0.0101,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,12,0.0081,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,15,0.0061,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,16,0.0045,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,17,0.0140,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,18,0.0168,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,19,0.0116,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,20,0.0121,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,21,0.0139,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,22,0.0143,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-03,23,0.0112,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,0,0.0141,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,1,0.0197,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,2,0.0204,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,4,0.0223,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,5,0.0228,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,6,0.0259,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,7,0.0267,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,8,0.0211,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,9,0.0191,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,10,0.0179,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,11,0.0211,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,12,0.0195,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,13,0.0121,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,14,0.0106,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,15,0.0128,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,16,0.0096,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,17,0.0091,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,18,0.0109,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,19,0.0090,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,20,0.0075,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,21,0.0061,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,22,0.0033,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-04,23,0.0037,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,0,0.0059,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,1,0.0046,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,2,0.0061,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,4,0.0069,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,5,0.0138,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,6,0.0228,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,7,0.0100,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,8,0.0109,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,9,0.0119,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,10,0.0105,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,12,0.0046,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,13,0.0063,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,14,0.0034,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,15,0.0036,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,16,0.0034,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,17,0.0035,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,18,0.0034,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,19,0.0038,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,20,0.0038,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,21,0.0045,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,22,0.0036,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-05,23,0.0054,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,0,0.0052,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,1,0.0048,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,4,0.0045,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,5,0.0044,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,6,0.0057,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,7,0.0051,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,8,0.0066,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,9,0.0043,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,10,0.0046,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,11,0.0052,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,12,0.0036,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,13,0.0043,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,14,0.0042,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,15,0.0026,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,16,0.0039,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,17,0.0039,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,18,0.0042,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,19,0.0041,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,20,0.0042,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,21,0.0043,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,22,0.0037,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-06,23,0.0026,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,0,0.0023,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,1,0.0020,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,2,0.0015,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,4,0.0040,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,5,0.0031,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,6,0.0058,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,7,0.0087,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,8,0.0043,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,9,0.0036,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,10,0.0062,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,11,0.0064,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,12,0.0043,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,13,0.0028,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,14,0.0014,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,15,0.0019,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,16,0.0020,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,17,0.0031,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,18,0.0037,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,19,0.0058,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,20,0.0060,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,21,0.0047,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,22,0.0032,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-07,23,0.0031,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,0,0.0049,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,1,0.0108,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,2,0.0137,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,4,0.0169,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,5,0.0191,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,6,0.0127,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,7,0.0098,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,8,0.0101,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,9,0.0073,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,10,0.0080,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,11,0.0041,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,12,0.0036,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,13,0.0046,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,14,0.0043,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,15,0.0023,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,16,0.0022,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,17,0.0034,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,18,0.0045,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,19,0.0048,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,20,0.0058,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,21,0.0081,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,22,0.0100,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-08,23,0.0142,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,0,0.0209,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,1,0.0187,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,2,0.0119,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,4,0.0201,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,5,0.0227,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,6,0.0306,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,7,0.0234,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,8,0.0149,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,9,0.0102,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,10,0.0080,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,11,0.0059,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,12,0.0047,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,13,0.0060,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,14,0.0055,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,15,0.0058,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,16,0.0091,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,17,0.0143,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,18,0.0116,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,19,0.0200,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,20,0.0267,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,21,0.0326,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,22,0.0360,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-09,23,0.0282,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-10,0,0.0124,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-10,1,0.0121,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-10,2,0.0123,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-10,4,0.0192,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-10,5,0.0250,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-10,8,0.0203,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-10,9,0.0116,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
